valor,yval,prediccion,error
607,11.484,11.220626,-0.2633741226196289
607,11.736,11.79061,0.05461031341552669
607,10.908,11.516912,0.608912460327149
607,9.576,11.9867935,2.4107935180664057
607,10.176,12.216567,2.040567039489746
607,10.86,12.203275,1.3432747268676763
607,10.056,12.018705,1.962705368041993
607,10.092,12.539188,2.447188385009765
607,10.524,12.700429,2.1764289627075204
607,10.86,12.8222885,1.9622885131835943
608,8.928,9.950542,1.022542449951171
608,9.924,10.002739,0.07873895263671926
608,10.524,10.144161,-0.37983877563476476
608,9.624,9.974567,0.35056741333007757
608,8.148,10.468467,2.3204667587280277
608,9.084,10.101522,1.0175224456787113
608,9.312,10.41651,1.104509628295899
608,10.776,10.674752,-0.10124776458740214
608,8.184,10.683431,2.4994306716918953
608,7.812,11.171994,3.3599942092895505
608,9.588,10.841338,1.2533381576538094
608,10.656,11.325802,0.6698018493652338
608,10.272,11.006532,0.7345317153930662
608,11.484,11.4565115,-0.027488502502441392
608,11.736,11.474315,-0.2616853103637702
608,10.908,12.004717,1.0967168731689458
608,9.576,11.640999,2.0649988403320307
608,10.176,12.099618,1.9236179580688475
608,10.86,12.251397,1.3913971328735357
608,10.056,12.340659,2.284659141540528
608,10.092,12.017198,1.9251976089477534
608,10.524,12.590782,2.0667821655273446
608,10.86,12.817507,1.9575067901611334
608,10.308,12.806549,2.498549072265625
609,9.924,9.384469,-0.5395309677124018
609,10.524,9.494311,-1.0296886672973624
609,9.624,9.589073,-0.034926818847656804
609,8.148,9.455721,1.3077209014892581
609,9.084,10.0223675,0.9383674774169926
609,9.312,9.6009865,0.28898648071289124
609,10.776,9.90899,-0.8670100936889646
609,8.184,10.181061,1.9970607910156257
609,7.812,10.20763,2.395630157470703
609,9.588,10.648825,1.0608246917724617
609,10.656,10.391186,-0.2648142395019537
609,10.272,10.878362,0.6063617019653318
609,11.484,10.633132,-0.8508680191040039
609,11.736,11.015793,-0.7202071533203132
609,10.908,11.200107,0.29210662078857474
609,9.576,11.771089,2.195088600158691
609,10.176,11.564098,1.3880983581542967
609,10.86,11.811582,0.9515816116333013
609,10.056,12.043981,1.9879805984497079
609,10.092,12.161496,2.0694961624145503
609,10.524,11.997689,1.4736892471313485
609,10.86,12.465921,1.6059214019775396
609,10.308,12.717484,2.409484474182129
609,10.668,12.6785,2.010500175476075
610,10.524,9.263854,-1.2601459732055655
610,9.624,9.497745,-0.12625543975830134
610,8.148,9.514821,1.3668210525512698
610,9.084,9.557244,0.4732443008422855
610,9.312,9.9010935,0.589093482971192
610,10.776,9.851221,-0.9247789154052732
610,8.184,10.080483,1.8964834365844734
610,7.812,10.416202,2.604201591491699
610,9.588,10.489615,0.9016154403686532
610,10.656,10.88318,0.22717966461181582
610,10.272,10.731445,0.45944531249999976
610,11.484,11.137381,-0.34661940002441405
610,11.736,11.133902,-0.6020984039306647
610,10.908,11.48591,0.5779104156494146
610,9.576,11.545686,1.969685768127441
610,10.176,12.100792,1.9247919311523436
610,10.86,11.878043,1.018043174743653
610,10.056,12.223696,2.1676957550048837
610,10.092,12.40198,2.3099804000854487
610,10.524,12.580857,2.0568572769165048
610,10.86,12.452446,1.5924459838867193
610,10.308,12.841303,2.5333028717041017
610,10.668,12.939179,2.271179420471192
610,11.064,13.091423,2.0274230346679687
611,9.624,9.730366,0.10636575317382757
611,8.148,10.102776,1.954775573730469
611,9.084,10.044559,0.9605585250854496
611,9.312,10.152696,0.8406956558227545
611,10.776,10.354835,-0.42116544342040996
611,8.184,10.532082,2.348081604003907
611,7.812,10.739282,2.92728165435791
611,9.588,11.005674,1.417674362182618
611,10.656,11.046877,0.39087690734863223
611,10.272,11.378662,1.1066621093749998
611,11.484,11.392055,-0.09194544219970702
611,11.736,11.740795,0.004795135498046221
611,10.908,11.796975,0.8889751358032232
611,9.576,12.06206,2.486060356140136
611,10.176,12.060301,1.884300827026367
611,10.86,12.46168,1.601680412292481
611,10.056,12.350471,2.2944705429077157
611,10.092,12.638927,2.5469274597167963
611,10.524,12.66499,2.140990425109864
611,10.86,12.934178,2.0741783523559576
611,10.308,12.836297,2.5282970352172853
611,10.668,13.078067,2.4100668258667
611,11.064,13.114578,2.0505782470703124
611,11.136,13.2134075,2.077407516479493
612,8.148,9.823354,1.6753537673950198
612,9.084,10.332347,1.2483469161987308
612,9.312,10.217165,0.9051649932861334
612,10.776,10.294999,-0.4810008773803709
612,8.184,10.507316,2.323315635681153
612,7.812,10.755186,2.943186080932617
612,9.588,10.982498,1.3944981689453133
612,10.656,11.175,0.5190001907348627
612,10.272,11.181638,0.9096377639770505
612,11.484,11.497166,0.01316567993164064
612,11.736,11.596295,-0.13970464324951237
612,10.908,11.917823,1.0098228378295904
612,9.576,11.975768,2.399768089294433
612,10.176,12.193257,2.0172573318481444
612,10.86,12.226522,1.3665224456787115
612,10.056,12.55727,2.501270050048829
612,10.092,12.571816,2.479816444396972
612,10.524,12.778731,2.254731346130372
612,10.86,12.736436,1.8764358901977545
612,10.308,12.991081,2.683081237792969
612,10.668,12.962496,2.2944958038330086
612,11.064,13.110395,2.0463954315185546
612,11.136,13.085037,1.9490372314453133
612,10.788,13.151778,2.363778221130371
613,9.084,9.406118,0.3221183929443363
613,9.312,9.991414,0.6794140701293951
613,10.776,9.864948,-0.9110517272949217
613,8.184,9.941567,1.7575674209594734
613,7.812,10.151897,2.3398974304199216
613,9.588,10.500381,0.9123814697265633
613,10.656,10.710095,0.0540954055786127
613,10.272,10.873504,0.6015036849975584
613,11.484,10.882225,-0.6017749633789062
613,11.736,11.1633415,-0.5726584777832038
613,10.908,11.332679,0.42467879486084037
613,9.576,11.595355,2.019355033874511
613,10.176,11.753158,1.577157615661621
613,10.86,11.931661,1.071660652160645
613,10.056,12.068899,2.0128991546630868
613,10.092,12.379313,2.287313468933105
613,10.524,12.5577135,2.033713508605958
613,10.86,12.688369,1.8283687973022467
613,10.308,12.655925,2.3479247970581056
613,10.668,12.840179,2.1721794433593757
613,11.064,12.962033,1.8980332717895507
613,11.136,13.005338,1.8693377151489265
613,10.788,12.948324,2.1603242034912107
613,10.92,13.033098,2.1130982208251954
614,9.312,9.626815,0.3148148422241217
614,10.776,10.292475,-0.48352525329589824
614,8.184,10.160687,1.976687446594239
614,7.812,10.186495,2.3744948272705075
614,9.588,10.347787,0.7597869033813485
614,10.656,10.836531,0.1805306854248041
614,10.272,11.043162,0.7711623458862302
614,11.484,11.163647,-0.3203533020019531
614,11.736,11.143697,-0.5923032150268561
614,10.908,11.456077,0.5480766220092779
614,9.576,11.635463,2.0594627609252925
614,10.176,11.850796,1.6747957458496092
614,10.86,12.014874,1.1548744583129888
614,10.056,12.220808,2.1648080291748055
614,10.092,12.301385,2.2093849258422846
614,10.524,12.535601,2.011600662231446
614,10.86,12.717652,1.857652320861817
614,10.308,12.955407,2.6474071426391603
614,10.668,12.844804,2.1768038101196296
614,11.064,12.976626,1.9126263961791992
614,11.136,13.063313,1.927312530517579
614,10.788,13.113061,2.32506095123291
614,10.92,12.942036,2.022035675048828
614,11.436,13.094964,1.6589640274047852
615,10.776,9.843107,-0.9328927764892576
615,8.184,10.524672,2.3406715545654304
615,7.812,10.396525,2.584525382995605
615,9.588,10.39595,0.8079503173828133
615,10.656,10.545803,-0.11019692993164121
615,10.272,11.059612,0.7876122741699216
615,11.484,11.274158,-0.20984247589111327
615,11.736,11.353752,-0.3822478637695319
615,10.908,11.3174305,0.40943049621582084
615,9.576,11.626312,2.0503122558593745
615,10.176,11.819351,1.6433511962890623
615,10.86,12.027257,1.1672569656372076
615,10.056,12.156473,2.10047315979004
615,10.092,12.351641,2.259640701293945
615,10.524,12.410173,1.8861734161376962
615,10.86,12.605347,1.7453466796875006
615,10.308,12.800679,2.4926792068481447
615,10.668,13.050313,2.3823129959106453
615,11.064,12.893165,1.8291646347045898
615,11.136,13.002271,1.866270698547364
615,10.788,13.083569,2.2955685729980466
615,10.92,13.115908,2.195907669067383
615,11.436,12.947691,1.5116909637451172
615,11.22,13.064684,1.8446839141845697
616,8.184,10.414463,2.2304630432128913
616,7.812,10.937609,3.12560871887207
616,9.588,10.889247,1.3012469406127938
616,10.656,10.897307,0.241307395935058
616,10.272,10.988129,0.7161286621093748
616,11.484,11.466021,-0.017979415893554673
616,11.736,11.664082,-0.07191842651367253
616,10.908,11.7107525,0.8027524871826177
616,9.576,11.673919,2.097918724060058
616,10.176,11.916433,1.7404333343505858
616,10.86,12.107829,1.247829093933106
616,10.056,12.337769,2.281768554687501
616,10.092,12.368222,2.2762222366333003
616,10.524,12.516685,1.9926845321655282
616,10.86,12.492118,1.632117881774903
616,10.308,12.65913,2.351130096435547
616,10.668,12.814483,2.1464826889038093
616,11.064,13.072882,2.0088816986083984
616,11.136,12.867971,1.7319714202880867
616,10.788,12.95845,2.1704503173828122
616,10.92,13.013908,2.093908386230469
616,11.436,13.028093,1.5920933380126954
616,11.22,13.051662,1.8316624450683587
616,11.124,12.986511,1.8625112304687494
617,7.812,10.108687,2.296687400817871
617,9.588,10.745963,1.1579630966186532
617,10.656,10.593587,-0.06241307830810605
617,10.272,10.621886,0.34988625335693335
617,11.484,10.8556385,-0.6283614959716797
617,11.736,11.233124,-0.5028762207031257
617,10.908,11.471266,0.5632657928466802
617,9.576,11.512601,1.9366008987426753
617,10.176,11.477131,1.301130889892578
617,10.86,11.753158,0.8931576156616217
617,10.056,11.923334,1.8673341217041024
617,10.092,12.179696,2.087696083068847
617,10.524,12.222988,1.6989881286621102
617,10.86,12.370489,1.510489120483399
617,10.308,12.410635,2.102634994506836
617,10.668,12.661183,1.9931833572387703
617,11.064,12.810451,1.746450553894043
617,11.136,12.991885,1.8558851852417
617,10.788,12.783866,1.995865928649902
617,10.92,12.907582,1.9875822830200196
617,11.436,13.005448,1.569448341369629
617,11.22,13.012111,1.7921107101440423
617,11.124,12.905721,1.781720710754394
617,10.764,12.950509,2.1865090713500983
618,9.588,9.806165,0.2181647415161141
618,10.656,10.485786,-0.17021356201171933
618,10.272,10.332675,0.06067498016357398
618,11.484,10.360117,-1.123883041381836
618,11.736,10.570074,-1.1659259185791022
618,10.908,11.038858,0.1308584136962896
618,9.576,11.25552,1.6795198669433589
618,10.176,11.308948,1.1329475631713866
618,10.86,11.276812,0.4168115997314459
618,10.056,11.564616,1.5086162033081063
618,10.092,11.746913,1.6549129562377924
618,10.524,11.955752,1.4317523727417
618,10.86,12.086097,1.2260967636108404
618,10.308,12.253953,1.945952980041504
618,10.668,12.335984,1.6679842300415046
618,11.064,12.5685215,1.504521499633789
618,11.136,12.76963,1.633630432128907
618,10.788,12.978144,2.1901436920166013
618,10.92,12.782908,1.8629084396362305
618,11.436,12.878654,1.4426535263061524
618,11.22,13.015161,1.7951605606079095
618,11.124,13.008199,1.884198738098144
618,10.764,12.828298,2.06429761505127
618,11.148,12.958368,1.8103683013916019
619,10.656,10.04304,-0.6129597244262701
619,10.272,10.673279,0.40127880859374976
619,11.484,10.579019,-0.9049814071655273
619,11.736,10.583823,-1.1521767959594733
619,10.908,10.696546,-0.2114543991088862
619,9.576,11.2379265,1.6619264831542964
619,10.176,11.437659,1.2616592636108397
619,10.86,11.49274,0.6327396774291998
619,10.056,11.459972,1.4039723815917977
619,10.092,11.74757,1.6555700378417963
619,10.524,11.938291,1.4142905960083016
619,10.86,12.133291,1.2732912445068365
619,10.308,12.246375,1.93837508392334
619,10.668,12.423512,1.7555124588012703
619,11.064,12.450359,1.3863593444824218
619,11.136,12.626204,1.4902035369873055
619,10.788,12.805461,2.017460929870605
619,10.92,13.08855,2.168549613952637
619,11.436,12.895505,1.4595049514770508
619,11.22,12.976845,1.7568447875976556
619,11.124,13.056899,1.9328990707397455
619,10.764,13.074028,2.3100280151367194
619,11.148,12.954037,1.8060367126464847
619,10.644,13.032669,2.3886690673828124
620,10.272,10.500976,0.22897560882568335
620,11.484,10.975829,-0.5081708755493164
620,11.736,10.952125,-0.7838754043579108
620,10.908,10.964816,0.056816093444824745
620,9.576,11.050012,1.4740116348266596
620,10.176,11.533756,1.3577562561035155
620,10.86,11.714334,0.8543335342407232
620,10.056,11.749532,1.6935317459106454
620,10.092,11.710833,1.6188325958251948
620,10.524,11.938161,1.4141608963012704
620,10.86,12.125008,1.2650076293945318
620,10.308,12.342133,2.034132568359375
620,10.668,12.371722,1.7037222213745125
620,11.064,12.509277,1.44527734375
620,11.136,12.476091,1.340091384887696
620,10.788,12.631385,1.8433848495483396
620,10.92,12.791167,1.8711672592163087
620,11.436,13.057662,1.6216620101928712
620,11.22,12.829226,1.6092255401611322
620,11.124,12.908565,1.7845645675659174
620,10.764,12.969756,2.2057561264038092
620,11.148,12.974014,1.8260142822265628
620,10.644,13.023041,2.379040771484375
620,11.04,12.941162,1.9011621093750009
621,11.484,10.839804,-0.644196304321289
621,11.736,11.244595,-0.4914054260253913
621,10.908,11.205706,0.29770564270019584
621,9.576,11.2619095,1.6859094848632807
621,10.176,11.409097,1.2330967178344725
621,10.86,11.750425,0.8904253387451178
621,10.056,11.934317,1.8783166351318368
621,10.092,11.940275,1.8482751922607417
621,10.524,11.905859,1.3818589935302743
621,10.86,12.102827,1.2428270721435553
621,10.308,12.241127,1.9331270141601564
621,10.668,12.49652,1.8285200424194343
621,11.064,12.448954,1.384953628540039
621,11.136,12.545538,1.4095379486083992
621,10.788,12.503312,1.7153121109008787
621,10.92,12.690306,1.7703057098388673
621,11.436,12.777067,1.3410671844482422
621,11.22,12.995804,1.7758038330078119
621,11.124,12.707237,1.5832372436523432
621,10.764,12.818936,2.0549363479614264
621,11.148,12.870899,1.7228992004394534
621,10.644,12.868044,2.2240438995361327
621,11.04,12.958768,1.9187678909301766
621,10.476,12.83343,2.357430290222167
622,11.736,11.0960455,-0.6399545059204108
622,10.908,11.405023,0.4970226211547857
622,9.576,11.427751,1.8517505874633784
622,10.176,11.437457,1.2614570846557616
622,10.86,11.549426,0.6894260787963873
622,10.056,11.872776,1.8167760314941415
622,10.092,12.04392,1.9519195632934565
622,10.524,12.083619,1.5596191177368173
622,10.86,12.009281,1.1492811584472662
622,10.308,12.153661,1.8456607742309572
622,10.668,12.313668,1.6456682510375984
622,11.064,12.566348,1.5023480758666992
622,11.136,12.483145,1.3471447601318367
622,10.788,12.618767,1.8307667846679685
622,10.92,12.526606,1.6066056060791016
622,11.436,12.648149,1.212148536682129
622,11.22,12.784839,1.564838676452636
622,11.124,12.992785,1.8687854537963862
622,10.764,12.7214775,1.9574775085449225
622,11.148,12.8219385,1.673938514709473
622,10.644,12.851062,2.2070618209838866
622,11.04,12.86008,1.820079765319825
622,10.476,13.007987,2.5319870223999015
622,11.016,12.794416,1.7784164276123047
623,10.908,11.4242,0.516200057983399
623,9.576,11.664615,2.0886146774291987
623,10.176,11.693297,1.5172973861694334
623,10.86,11.692211,0.8322111511230474
623,10.056,11.821392,1.7653920593261727
623,10.092,12.039825,1.9478254394531245
623,10.524,12.189022,1.6650220642089852
623,10.86,12.257814,1.3978144073486334
623,10.308,12.1539755,1.8459754867553713
623,10.668,12.263453,1.5954525299072273
623,11.064,12.39056,1.3265601501464843
623,11.136,12.663773,1.5277725830078133
623,10.788,12.537176,1.7491761322021482
623,10.92,12.681789,1.7617893981933594
623,11.436,12.601731,1.165731300354004
623,11.22,12.657636,1.4376356887817376
623,11.124,12.817391,1.693391395568847
623,10.764,12.949461,2.185460983276368
623,11.148,12.680039,1.5320394058227542
623,10.644,12.833443,2.189442687988281
623,11.04,12.820821,1.7808208084106454
623,10.476,12.857202,2.3812015762329093
623,11.016,12.991562,1.9755618896484375
623,10.632,12.762985,2.130985229492188
624,9.576,11.428517,1.852517341613769
624,10.176,11.705326,1.5293260803222655
624,10.86,11.693297,0.8332973861694342
624,10.056,11.729955,1.6739547195434579
624,10.092,11.875686,1.7836856918334956
624,10.524,12.05905,1.535049606323243
624,10.86,12.207222,1.3472219848632818
624,10.308,12.251252,1.9432521743774416
624,10.668,12.156422,1.4884216613769539
624,11.064,12.301336,1.2373362884521484
624,11.136,12.394265,1.2582651748657234
624,10.788,12.685825,1.8978253479003904
624,10.92,12.548211,1.6282110977172852
624,11.436,12.654994,1.218994010925293
624,11.22,12.626057,1.4060566711425775
624,11.124,12.686707,1.5627065429687494
624,10.764,12.815558,2.0515584335327155
624,11.148,12.926606,1.7786061782836917
624,10.644,12.613306,1.9693060455322264
624,11.04,12.824899,1.7848987197875985
624,10.476,12.79264,2.316639732360839
624,11.016,12.835711,1.8197105255126953
624,10.632,12.974195,2.3421945266723636
624,11.076,12.743103,1.6671030273437495
625,10.176,11.027171,0.8511711349487303
625,10.86,11.429628,0.5696283721923834
625,10.056,11.37757,1.3215701522827157
625,10.092,11.425416,1.3334159927368159
625,10.524,11.58839,1.0643903503417977
625,10.86,11.845768,0.9857679748535162
625,10.308,12.05132,1.7433200759887697
625,10.668,12.055172,1.3871719665527351
625,11.064,12.012425,0.948425422668457
625,11.136,12.212403,1.0764032974243172
625,10.788,12.3411455,1.5531455154418943
625,10.92,12.635969,1.7159691619873048
625,11.436,12.525178,1.0891779556274415
625,11.22,12.612687,1.3926871109008783
625,11.124,12.574745,1.4507451782226557
625,10.764,12.750998,1.9869975433349616
625,11.148,12.819845,1.6718451995849613
625,10.644,12.992442,2.3484421310424803
625,11.04,12.709161,1.669160804748536
625,10.476,12.866951,2.3909509887695304
625,11.016,12.880231,1.8642309036254883
625,10.632,12.894042,2.262042015075684
625,11.076,13.021913,1.945912574768066
625,10.632,12.836959,2.2049588851928714
626,10.86,10.953635,0.09363521575927791
626,10.056,11.283756,1.2277562561035165
626,10.092,11.280208,1.1882076339721674
626,10.524,11.347577,0.8235770950317391
626,10.86,11.49419,0.6341902160644537
626,10.308,11.834791,1.5267911834716799
626,10.668,12.0067005,1.338700515747071
626,11.064,11.988687,0.9246865615844726
626,11.136,11.964249,0.8282486572265633
626,10.788,12.1382065,1.3502064819335935
626,10.92,12.268914,1.3489142227172852
626,11.436,12.518749,1.082749237060547
626,11.22,12.454515,1.2345154571533197
626,11.124,12.528963,1.4049630889892573
626,10.764,12.457677,1.6936768875122077
626,11.148,12.659893,1.5118930358886722
626,10.644,12.727624,2.08362393951416
626,11.04,12.966113,1.9261130905151376
626,10.476,12.649618,2.17361814880371
626,11.016,12.731833,1.7158334579467773
626,10.632,12.797547,2.1655473403930667
626,11.076,12.774085,1.6980850448608393
626,10.632,12.933772,2.3017720870971683
626,11.22,12.767075,1.5470745849609369
627,10.056,11.156234,1.100233787536622
627,10.092,11.395269,1.303269393920898
627,10.524,11.428863,0.9048625717163095
627,10.86,11.490099,0.6300989532470709
627,10.308,11.652305,1.3443046493530275
627,10.668,11.94902,1.2810203857421882
627,11.064,12.095871,1.0318709716796874
627,11.136,12.076587,0.9405867233276375
627,10.788,12.032525,1.244525062561035
627,10.92,12.173889,1.25388916015625
627,11.436,12.292828,0.8568276062011719
627,11.22,12.530069,1.3100693511962884
627,11.124,12.447549,1.323548866271972
627,10.764,12.525742,1.7617415771484382
627,11.148,12.445147,1.2971465606689456
627,10.644,12.6119175,1.967917495727539
627,11.04,12.696339,1.656338653564454
627,10.476,12.918328,2.4423282852172843
627,11.016,12.5761,1.5601003494262695
627,10.632,12.660492,2.0284919433593753
627,11.076,12.7194195,1.6434194793701167
627,10.632,12.697064,2.0650643997192386
627,11.22,12.868486,1.6484864044189447
627,10.848,12.681335,1.8333354492187492
628,10.092,11.244021,1.1520214157104487
628,10.524,11.473878,0.9498779067993173
628,10.86,11.476738,0.6167379760742193
628,10.308,11.586773,1.278772918701172
628,10.668,11.800925,1.132925254821778
628,11.064,12.027164,0.9631644592285156
628,11.136,12.168425,1.032424606323243
628,10.788,12.115834,1.3278342361450193
628,10.92,12.086294,1.166294174194336
628,11.436,12.235846,0.7998455657958985
628,11.22,12.315772,1.0957720565795892
628,11.124,12.567631,1.443630767822265
628,10.764,12.465556,1.7015561447143561
628,11.148,12.498632,1.3506324310302738
628,10.644,12.448211,1.8042107162475585
628,11.04,12.645237,1.6052369689941415
628,10.476,12.680359,2.204358886718749
628,11.016,12.872856,1.8568561401367187
628,10.632,12.477275,1.8452748947143558
628,11.076,12.598891,1.5228912582397456
628,10.632,12.658452,2.0264520339965824
628,11.22,12.628415,1.4084151077270501
628,10.848,12.792547,1.9445472259521477
628,10.68,12.623623,1.9436228942871097
629,10.524,11.201756,0.6777555236816415
629,10.86,11.407,0.5469995880126959
629,10.308,11.417915,1.1099153442382814
629,10.668,11.545454,0.8774540252685554
629,11.064,11.768592,0.7045918807983398
629,11.136,12.017954,0.8819538726806648
629,10.788,12.153325,1.3653250808715818
629,10.92,12.08412,1.1641197967529298
629,11.436,12.068184,0.6321838989257813
629,11.22,12.208488,0.9884884643554681
629,11.124,12.282096,1.1580959091186518
629,10.764,12.521334,1.7573336944580085
629,11.148,12.4333105,1.2853105087280277
629,10.644,12.4576435,1.8136435089111327
629,11.04,12.387072,1.3470716094970712
629,10.476,12.617218,2.141218017578124
629,11.016,12.631667,1.615667137145996
629,10.632,12.856027,2.224026649475098
629,11.076,12.436237,1.3602373352050776
629,10.632,12.52343,1.891429870605469
629,11.22,12.609898,1.38989761352539
629,10.848,12.558612,1.710611869812011
629,10.68,12.736807,2.056806869506836
629,10.524,12.58057,2.0565702209472665
630,10.86,11.290482,0.43048156738281307
630,10.308,11.457725,1.1497245712280275
630,10.668,11.486796,0.8187963790893562
630,11.064,11.613235,0.5492354736328124
630,11.136,11.823984,0.6879841461181648
630,10.788,12.057121,1.2691212768554685
630,10.92,12.187105,1.2671051788330079
630,11.436,12.117489,0.6814888610839844
630,11.22,12.097381,0.877380638122558
630,11.124,12.215013,1.0910125503540034
630,10.764,12.281491,1.5174912796020514
630,11.148,12.508721,1.3607213516235355
630,10.644,12.415218,1.7712183532714842
630,11.04,12.452844,1.412843666076661
630,10.476,12.377354,1.9013536682128898
630,11.016,12.588125,1.572125228881836
630,10.632,12.597161,1.9651612930297855
630,11.076,12.832044,1.7560436477661128
630,10.632,12.401989,1.7699889831542972
630,11.22,12.473631,1.2536309051513665
630,10.848,12.56278,1.7147803802490227
630,10.68,12.504784,1.824783630371094
630,10.524,12.689453,2.165453125000001
630,11.04,12.522689,1.482688865661622
631,10.308,11.41592,1.1079202575683595
631,10.668,11.550348,0.8823482818603523
631,11.064,11.593362,0.5293618545532226
631,11.136,11.702397,0.5663973464965828
631,10.788,11.918719,1.1307192916870115
631,10.92,12.111954,1.1919537353515626
631,11.436,12.239067,0.8030670776367188
631,11.22,12.177477,0.9574768829345697
631,11.124,12.141388,1.0173879394531244
631,10.764,12.246816,1.4828156814575202
631,11.148,12.313405,1.1654050369262698
631,10.644,12.543849,1.8998489913940428
631,11.04,12.428679,1.3886794662475594
631,10.476,12.477283,2.001282524108886
631,11.016,12.40391,1.387909683227539
631,10.632,12.580329,1.9483289413452152
631,11.076,12.607465,1.5314647903442378
631,10.632,12.815674,2.1836738281250003
631,11.22,12.392962,1.172962455749511
631,10.848,12.482763,1.6347632904052727
631,10.68,12.551129,1.8711293411254886
631,10.524,12.504138,1.9801379928588876
631,11.04,12.689914,1.649913749694825
631,11.244,12.5042095,1.2602095184326174
632,10.668,11.4052515,0.7372515029907234
632,11.064,11.5653105,0.5013104782104492
632,11.136,11.587293,0.45129267120361405
632,10.788,11.714125,0.9261246795654294
632,10.92,11.939941,1.01994140625
632,11.436,12.114702,0.6787022247314454
632,11.22,12.245617,1.0256169128417962
632,11.124,12.167946,1.0439458618164057
632,10.764,12.139336,1.3753356323242194
632,11.148,12.26629,1.1182897109985355
632,10.644,12.323158,1.6791582641601561
632,11.04,12.562185,1.5221852874755868
632,10.476,12.441476,1.9654758682250968
632,11.016,12.468985,1.452984603881836
632,10.632,12.425112,1.7931117706298831
632,11.076,12.604846,1.5288460006713862
632,10.632,12.61609,1.9840898208618167
632,11.22,12.810048,1.590048103332519
632,10.848,12.371444,1.5234437484741203
632,10.68,12.493721,1.8137210083007815
632,10.524,12.55262,2.028619934082032
632,11.04,12.506199,1.4661988830566415
632,11.244,12.691679,1.4476790008544924
632,11.556,12.505126,0.9491259994506844
633,11.064,11.401159,0.3371592864990234
633,11.136,11.537812,0.4018122329711922
633,10.788,11.575138,0.7871380920410154
633,10.92,11.695909,0.775908546447754
633,11.436,11.919824,0.4838236465454102
633,11.22,12.107992,0.8879921722412103
633,11.124,12.239199,1.1151986846923823
633,10.764,12.161512,1.3975123748779303
633,11.148,12.132241,0.984241249084473
633,10.644,12.245375,1.6013746795654296
633,11.04,12.30843,1.268429718017579
633,10.476,12.538526,2.0625255813598624
633,11.016,12.421166,1.4051664199829101
633,10.632,12.4601965,1.8281964950561527
633,11.076,12.393381,1.3173811187744136
633,10.632,12.579617,1.9476165466308597
633,11.22,12.591712,1.3717119979858392
633,10.848,12.805042,1.9570422668457024
633,10.68,12.365111,1.6851113510131839
633,10.524,12.460972,1.9369718322753915
633,11.04,12.530702,1.4907016372680673
633,11.244,12.475402,1.2314018783569338
633,11.556,12.671635,1.1156346740722665
633,12.36,12.480858,0.12085784912109432
634,11.136,11.5518875,0.415887512207032
634,10.788,11.655275,0.8672753448486326
634,10.92,11.697806,0.7778063583374024
634,11.436,11.813878,0.3778780593872071
634,11.22,12.035243,0.8152430343627923
634,11.124,12.167044,1.0430436859130854
634,10.764,12.303357,1.539357124328614
634,11.148,12.234257,1.086256744384766
634,10.644,12.196187,1.5521870193481444
634,11.04,12.280057,1.2400569534301766
634,10.476,12.331237,1.8552368392944327
634,11.016,12.563154,1.5471542205810547
634,10.632,12.422279,1.7902793579101566
634,11.076,12.483479,1.4074785461425776
634,10.632,12.413544,1.7815437011718753
634,11.22,12.574347,1.3543465423583978
634,10.848,12.575689,1.7276893157958977
634,10.68,12.776693,2.096693344116211
634,10.524,12.337366,1.8133661041259774
634,11.04,12.433203,1.3932027435302743
634,11.244,12.492306,1.2483057556152346
634,11.556,12.4374485,0.8814485015869149
634,12.36,12.6275215,0.2675215148925787
634,11.976,12.427031,0.4510305633544913
635,10.788,11.656965,0.8689652557373044
635,10.92,11.748872,0.8288718032836915
635,11.436,11.783975,0.3479746475219727
635,11.22,11.903918,0.6839182662963861
635,11.124,12.124882,1.000881744384765
635,10.764,12.211607,1.4476069793701178
635,11.148,12.349064,1.201063873291016
635,10.644,12.283977,1.6399765548706053
635,11.04,12.240391,1.2003907775878915
635,10.476,12.3144865,1.8384865036010734
635,11.016,12.351056,1.3350560989379883
635,10.632,12.590388,1.9583882980346683
635,11.076,12.43234,1.3563396682739253
635,10.632,12.499406,1.8674058609008792
635,11.22,12.442948,1.2229483413696283
635,10.848,12.580271,1.7322707672119133
635,10.68,12.5747595,1.8947594833374026
635,10.524,12.754715,2.2307149658203134
635,11.04,12.31039,1.2703904724121102
635,11.244,12.4286175,1.1846174774169924
635,11.556,12.471075,0.9150750579833993
635,12.36,12.420706,0.060705795288086506
635,11.976,12.606397,0.6303966751098624
635,12.36,12.398545,0.038545265197754475
636,10.92,11.613049,0.693048553466797
636,11.436,11.730301,0.29430090332031256
636,11.22,11.751266,0.5312655258178705
636,11.124,11.882421,0.7584205398559565
636,10.764,12.108145,1.3441447601318366
636,11.148,12.197399,1.0493991394042972
636,10.644,12.337294,1.6932936248779296
636,11.04,12.257703,1.2177028274536141
636,10.476,12.218268,1.742268394470214
636,11.016,12.316769,1.3007686462402344
636,10.632,12.352266,1.7202663116455081
636,11.076,12.596213,1.5202133407592768
636,10.632,12.438383,1.8063831024169925
636,11.22,12.487761,1.2677605438232415
636,10.848,12.452717,1.6047168273925774
636,10.68,12.593338,1.9133380126953128
636,10.524,12.582316,2.0583163986206063
636,11.04,12.757369,1.717369041442872
636,11.244,12.297999,1.0539993820190432
636,11.556,12.443051,0.8870513381958016
636,12.36,12.47799,0.11799015045166072
