yval,predicciones,error
9.18,10.523147,1.3431466293334964
8.616,10.159431,1.5434314575195316
14.292,10.11157,-4.180429641723633
16.26,10.346498,-5.913502464294435
16.38,10.345179,-6.034821395874022
17.256,10.378025,-6.87797494506836
16.128,10.228424,-5.899575927734375
17.34,10.166663,-7.17333683013916
15.252,10.162839,-5.08916106414795
18.18,9.873439,-8.306561164855957
16.044,10.220602,-5.8233979644775395
14.736,10.540528,-4.195471702575684
10.98,10.345939,-0.6340613174438481
8.544,10.4884615,1.9444614944458003
8.004,11.063612,3.05961198425293
7.8,10.794135,2.994135093688965
8.436,10.713954,2.277953971862793
12.78,11.044245,-1.7357552337646478
11.064,10.967539,-0.096461166381836
11.436,11.301358,-0.13464177703857416
15.24,12.093506,-3.146494140625
11.1,11.601065,0.5010646820068363
9.084,11.590141,2.506141296386719
9.18,11.586591,2.4065907669067386
8.616,11.97662,3.3606197204589847
14.292,11.200508,-3.0914918823242186
16.26,11.363222,-4.896777877807619
16.38,11.605932,-4.774067764282226
17.256,11.523192,-5.732807594299317
16.128,11.699387,-4.428613403320313
17.34,11.304305,-6.035694923400879
15.252,11.4565525,-3.7954474945068366
18.18,11.091219,-7.088781051635742
16.044,10.975385,-5.068615287780762
14.736,10.95879,-3.7772101745605475
10.98,11.404276,0.42427589416503864
8.544,10.760194,2.216193824768066
8.004,11.037322,3.033322044372559
7.8,11.389319,3.58931941986084
8.436,11.361869,2.9258688583374024
12.78,10.894925,-1.8850748825073236
11.064,11.477692,0.41369165039062494
11.436,11.39773,-0.03827012634277338
10.956,11.606857,0.650857299804688
11.1,12.673554,1.5735544204711918
9.084,12.105588,3.021587959289551
9.18,12.040418,2.8604176712036136
8.616,12.033317,3.4173166122436527
14.292,12.437608,-1.854392234802246
16.26,11.609329,-4.650670776367189
16.38,11.7467985,-4.633201484680175
17.256,12.158335,-5.097665267944336
16.128,11.922402,-4.2055976181030275
17.34,12.122487,-5.21751293182373
15.252,11.573285,-3.6787148971557624
18.18,11.834166,-6.3458344268798825
16.044,11.436924,-4.60707601928711
14.736,11.463745,-3.2722548828125007
10.98,11.231107,0.25110675811767535
8.544,11.598124,3.0541235504150386
8.004,11.037192,3.033192344665528
7.8,11.291061,3.4910614013671877
8.436,11.516816,3.0808161392211915
12.78,11.663133,-1.1168673324584955
11.064,10.998622,-0.06537805938720709
11.436,11.782657,0.3466566696166993
10.956,11.721663,0.7656634750366216
10.248,11.835735,1.5877353210449225
9.084,11.756021,2.672020545959473
9.18,11.233312,2.0533116531372073
8.616,11.215942,2.5999423828125003
14.292,11.218053,-3.073947135925293
16.26,11.66093,-4.599070320129396
16.38,10.781162,-5.598837738037108
17.256,10.879294,-6.376705604553223
16.128,11.111209,-5.016791084289551
17.34,11.0652895,-6.274710502624512
15.252,11.080896,-4.171103622436524
18.18,10.80571,-7.374290161132812
16.044,10.987987,-5.05601343536377
14.736,10.604058,-4.1319417343139655
10.98,10.296202,-0.6837982940673832
8.544,10.526504,1.9825035629272456
8.004,10.96533,2.9613301239013676
7.8,10.543874,2.7438737869262697
8.436,10.479064,2.0430639877319337
12.78,10.969243,-1.8107569503784173
11.064,10.9300375,-0.13396250152587896
11.436,10.697124,-0.7388764724731445
10.956,11.097736,0.1417363586425786
10.248,11.194199,0.9461986083984382
10.692,11.240779,0.5487789230346678
9.18,10.666842,1.4868424606323245
8.616,10.3204365,1.7044364776611332
14.292,10.281127,-4.010873023986816
16.26,10.172047,-6.087953338623048
16.38,10.558185,-5.821815376281737
17.256,10.008232,-7.2477678833007815
16.128,10.15246,-5.9755399017333986
17.34,10.225101,-7.114898529052734
15.252,10.238035,-5.0139647979736335
18.18,10.291516,-7.888483695983886
16.044,10.06686,-5.977139801025391
14.736,10.179601,-4.556399284362794
10.98,9.832388,-1.1476120758056645
8.544,9.576843,1.0328432617187495
8.004,9.891161,1.8871609649658208
7.8,10.221341,2.421341133117676
8.436,9.898382,1.4623821868896485
12.78,10.106045,-2.67395523071289
11.064,10.459335,-0.6046646728515626
11.436,10.319619,-1.1163808212280273
10.956,10.233624,-0.7223755416870112
10.248,10.527681,0.2796813507080085
10.692,10.553227,-0.13877257537841814
9.444,10.742464,1.298464065551757
8.616,9.962284,1.346284088134766
14.292,9.516295,-4.775704566955566
16.26,9.659096,-6.600904235839845
16.38,9.507244,-6.872755889892577
17.256,9.766921,-7.489078956604004
16.128,9.64827,-6.479730346679688
17.34,9.614222,-7.725778427124023
15.252,9.734232,-5.517768051147462
18.18,9.720291,-8.459708862304687
16.044,9.829148,-6.214851707458497
14.736,9.711816,-5.0241841659545905
10.98,9.637913,-1.3420872497558598
8.544,9.581037,1.0370365676879878
8.004,9.337434,1.3334338150024418
7.8,9.748033,1.948032569885254
8.436,9.931431,1.4954308166503907
12.78,9.901288,-2.878711967468261
11.064,10.173314,-0.890685905456543
11.436,10.579248,-0.8567515716552734
10.956,10.422318,-0.5336815414428706
10.248,10.375397,0.12739672851562567
10.692,10.637141,-0.0548587722778322
9.444,10.599202,1.1552021560668937
11.052,10.949113,-0.1028871078491207
14.292,9.794146,-4.4978544158935545
16.26,9.369306,-6.890694389343263
16.38,9.491778,-6.888221626281737
17.256,9.310026,-7.945973831176758
16.128,9.610124,-6.517876365661621
17.34,9.512342,-7.82765754699707
15.252,9.504727,-5.747272636413575
18.18,9.590841,-8.589158706665039
16.044,9.574614,-6.469386428833008
14.736,9.718572,-5.017428337097169
10.98,9.593128,-1.3868717956542973
8.544,9.539664,0.9956642684936519
8.004,9.45604,1.4520403823852543
7.8,9.239987,1.439987373352051
8.436,9.649172,1.2131718292236329
12.78,9.817783,-2.9622166442871087
11.064,9.805144,-1.2588556900024415
11.436,10.10839,-1.3276101455688476
10.956,10.464588,-0.4914118347167964
10.248,10.3451185,0.09711852264404364
10.692,10.280303,-0.4116969985961916
9.444,10.536562,1.092561965942382
11.052,10.516521,-0.5354785461425777
10.848,10.86154,0.013539840698241434
16.26,11.650086,-4.609913597106935
16.38,11.127639,-5.252361183166503
17.256,11.231195,-6.024804550170899
16.128,11.270038,-4.857962348937988
17.34,11.612715,-5.727285232543945
15.252,11.007572,-4.244427825927735
18.18,11.238727,-6.941273384094238
16.044,11.443776,-4.600223869323731
14.736,11.425447,-3.310552536010743
10.98,11.581387,0.601386566162109
8.544,11.281546,2.7375456390380855
8.004,11.37069,3.3666903457641606
7.8,11.118464,3.318464469909668
8.436,11.120026,2.684025634765625
12.78,10.96006,-1.819939880371093
11.064,11.506607,0.44260705566406244
11.436,10.87179,-0.5642100677490234
10.956,11.3030815,0.34708151245117236
10.248,11.672968,1.4249679107666022
10.692,11.493079,0.8010791854858397
9.444,11.078209,1.634208923339843
11.052,11.631078,0.5790777664184574
10.848,11.573313,0.7253127593994133
10.38,11.838227,1.4582272720336906
16.38,12.453492,-3.9265078353881826
17.256,11.802679,-5.453320938110352
16.128,11.859005,-4.268995025634766
17.34,11.8828335,-5.457166519165039
15.252,12.256672,-2.9953280944824225
18.18,11.503939,-6.676061325073242
16.044,11.695926,-4.348074287414551
14.736,12.151128,-2.5848721847534186
10.98,11.951588,0.9715876770019527
8.544,11.989334,3.445334106445312
8.004,11.584643,3.580643363952637
7.8,11.838097,4.038096618652344
8.436,11.501529,3.0655287399291993
12.78,11.670976,-1.1090243148803705
11.064,11.252969,0.1889687881469726
11.436,11.727839,0.291839469909668
10.956,11.200411,0.2444108428955083
10.248,11.509317,1.2613173980712897
10.692,11.796457,1.104457290649414
9.444,11.769046,2.3250458297729484
11.052,11.236438,0.18443779754638712
10.848,11.943775,1.0957751770019524
10.38,11.904448,1.5244475555419914
11.064,12.039351,0.975351463317871
17.256,12.716471,-4.539529281616211
16.128,12.170101,-3.9578988342285157
17.34,12.211877,-5.12812313079834
15.252,12.146106,-3.105894233703614
18.18,12.567599,-5.6124007034301755
16.044,11.809166,-4.234834045410157
14.736,11.853378,-2.882621704101563
10.98,12.408598,1.4285979461669918
8.544,12.145529,3.6015287933349605
8.004,12.358814,4.354814239501954
7.8,11.680791,3.880790901184082
8.436,12.080897,3.644897331237793
12.78,11.699898,-1.080102233886718
11.064,11.985768,0.9217683181762695
11.436,11.669833,0.23383318328857428
10.956,11.983291,1.0272906723022466
10.248,11.526482,1.2784816284179694
10.692,11.807927,1.1159271316528319
9.444,11.883259,2.4392588195800773
11.052,12.086794,1.0347938995361332
10.848,11.52394,0.6759400863647453
10.38,12.332461,1.9524613571166984
11.064,12.343039,1.2790385589599609
11.052,12.357675,1.305674598693848
16.128,13.091125,-3.0368754653930665
17.34,12.630681,-4.709318962097168
15.252,12.660562,-2.591438438415528
18.18,12.41353,-5.766469650268554
16.044,12.925996,-3.118004173278809
14.736,12.198227,-2.537773071289063
10.98,12.104748,1.1247477722167964
8.544,12.716575,4.172574668884277
8.004,12.3811655,4.377165504455567
7.8,12.841249,5.041249465942383
8.436,11.945453,3.5094526901245118
12.78,12.392805,-0.3871949005126947
11.064,12.009423,0.9454232559204101
11.436,12.3078165,0.871816505432129
10.956,12.042973,1.086972564697266
10.248,12.224796,1.9767962951660163
10.692,11.787816,1.0958160476684569
9.444,12.08462,2.640620475769042
11.052,12.06768,1.0156803588867191
10.848,12.423561,1.5755610961914055
10.38,11.854542,1.4745417785644523
11.064,12.732865,1.6688653335571288
11.052,12.689255,1.637254760742188
11.352,12.674339,1.3223392944335934
17.34,12.952048,-4.3879516983032225
15.252,12.570586,-2.681413795471192
18.18,12.5909605,-5.589039497375488
16.044,12.31954,-3.7244599761962895
14.736,12.885083,-1.8509168014526374
10.98,12.149561,1.1695609283447261
8.544,12.063474,3.5194737014770503
8.004,12.630569,4.626569458007813
7.8,12.25175,4.451749992370606
8.436,12.848721,4.412720550537109
12.78,11.904845,-0.8751547622680658
11.064,12.405655,1.3416549072265624
11.436,11.945045,0.5090454711914063
10.956,12.243111,1.2871106567382817
10.248,12.060471,1.8124705810546882
10.692,12.193142,1.5011419372558592
9.444,11.83222,2.3882200775146476
11.052,12.117642,1.0656424026489262
10.848,11.970034,1.122033645629882
10.38,12.479762,2.099762077331542
11.064,11.794578,0.7305775985717773
11.052,12.791357,1.7393570404052738
11.352,12.823719,1.4717190246582028
11.292,12.674707,1.3827074127197267
15.252,13.202899,-2.049101020812989
18.18,12.813175,-5.366824798583984
16.044,12.902331,-3.1416686477661138
14.736,12.531915,-2.2040852890014655
10.98,13.104731,2.124730606079101
8.544,12.420742,3.876742034912109
8.004,12.259135,4.255135246276856
7.8,12.8468685,5.046868515014649
8.436,12.535002,4.099001754760742
12.78,13.154867,0.3748671722412116
11.064,12.2038355,1.1398354873657226
11.436,12.629908,1.1939076080322266
10.956,12.26472,1.308719963073731
10.248,12.569927,2.3219272155761725
10.692,12.378635,1.6866354064941405
9.444,12.485215,3.041215187072753
11.052,12.136792,1.0847921829223637
10.848,12.360181,1.5121808547973625
10.38,12.401254,2.021253700256347
11.064,12.809086,1.7450858459472656
11.052,12.248374,1.1963739852905277
11.352,13.125474,1.7734739761352536
11.292,13.081983,1.7899826126098635
11.88,13.009928,1.1299277496337883
18.18,13.093774,-5.08622615814209
16.044,12.847681,-3.196318954467774
14.736,12.925854,-1.8101462707519538
10.98,12.590165,1.6101651382446285
8.544,13.100928,4.556928306579589
8.004,12.455347,4.451347061157227
7.8,12.424778,4.624777984619141
8.436,12.8088255,4.372825492858887
12.78,12.46915,-0.31085041046142514
11.064,13.036525,1.972524772644043
11.436,12.215329,0.7793291702270508
10.956,12.616927,1.6609271469116216
10.248,12.128863,1.8808633346557624
10.692,12.432156,1.7401556091308592
9.444,12.348531,2.9045307693481437
11.052,12.355387,1.3033867340087895
10.848,12.151622,1.3036218185424797
10.38,12.373672,1.9936715316772453
11.064,12.203912,1.139911781311035
11.052,12.571311,1.5193109970092777
11.352,11.967912,0.6159117202758786
11.292,12.815189,1.5231893615722658
11.88,12.852728,0.9727278900146477
12.18,12.589111,0.4091113281250003
16.044,13.476319,-2.567680686950684
14.736,13.505066,-1.2309340820312507
10.98,13.637481,2.657480735778808
8.544,12.899738,4.355738311767578
8.004,13.291908,5.287908264160157
7.8,13.021996,5.221995544433594
8.436,12.855308,4.419307579040527
12.78,13.379767,0.5997674179077155
11.064,13.01026,1.9462596282958984
11.436,13.660352,2.2243517532348633
10.956,13.037164,2.0811637344360356
10.248,13.277102,3.02910247039795
10.692,13.02278,2.330780418395996
9.444,13.314222,3.870222335815429
11.052,13.18723,2.1352301101684574
10.848,12.973375,2.1253753204345696
10.38,13.082036,2.7020360183715812
11.064,13.088945,2.0249453887939453
11.052,13.466732,2.4147320251464848
11.352,13.605803,2.253802536010742
11.292,13.228103,1.9361026840209963
11.88,13.859066,1.9790660095214836
12.18,13.635053,1.4550526809692386
12.0,13.4654045,1.4654045104980469
14.736,13.349842,-1.3861579284667975
10.98,13.511577,2.531576652526855
8.544,13.647407,5.103406578063964
8.004,12.896702,4.892701812744141
7.8,13.245908,5.445907783508301
8.436,13.065237,4.629237045288086
12.78,13.063909,0.28390857696533267
11.064,13.354387,2.2903872833251953
11.436,12.918841,1.4828413619995118
10.956,13.549678,2.5936778488159185
10.248,13.051728,2.803728248596192
10.692,13.293585,2.6015848236083983
9.444,12.870998,3.4269983825683585
11.052,13.218396,2.1663961868286137
10.848,13.152461,2.304461051940917
10.38,12.773399,2.393399353027343
11.064,13.073723,2.0097228393554687
11.052,13.177716,2.1257162551879887
11.352,13.18723,1.8352301101684567
11.292,13.364166,2.072166259765625
11.88,12.907546,1.0275460433959953
12.18,13.552911,1.3729108047485354
12.0,13.398187,1.3981866836547852
11.508,13.027325,1.5193246765136728
10.98,13.033769,2.0537686538696285
8.544,13.227818,4.68381753540039
8.004,13.333107,5.329106994628907
7.8,12.675256,4.87525577545166
8.436,13.0922165,4.656216491699219
12.78,12.864733,0.08473274230957095
11.064,12.893712,1.829712043762207
11.436,13.132435,1.6964348449707032
10.956,12.652754,1.6967538299560552
10.248,13.248113,3.0001126785278327
10.692,12.708845,2.0168451385498045
9.444,13.119631,3.675630813598632
11.052,12.563532,1.511531875610352
10.848,12.958636,2.110636283874511
10.38,12.953318,2.5733176422119133
11.064,12.607854,1.543853889465332
11.052,12.919566,1.8675661544799809
11.352,13.060059,1.7080585937499997
11.292,12.741138,1.4491384582519533
11.88,13.012819,1.132819290161132
12.18,12.547312,0.36731178283691435
12.0,13.214307,1.2143068313598633
11.508,13.256908,1.7489084167480478
11.364,12.732462,1.3684619293212883
8.544,12.462966,3.9189659652709956
8.004,12.36363,4.359630294799805
7.8,12.512926,4.7129261016845705
8.436,12.244729,3.8087290420532227
12.78,12.719514,-0.060486106872557954
11.064,12.390186,1.326186309814453
11.436,12.449146,1.0131462707519532
10.956,12.455833,1.4998334350585942
10.248,12.201207,1.9532071609497077
10.692,12.471458,1.7794584350585936
9.444,12.081519,2.637519126892089
11.052,12.503943,1.4519434432983402
10.848,11.976252,1.1282516021728508
10.38,12.135161,1.7551613998413078
11.064,12.264305,1.2003051147460937
11.052,12.170771,1.118770645141602
11.352,12.35249,1.000490425109863
11.292,12.399578,1.107578094482422
11.88,11.986332,0.10633193969726484
12.18,12.118869,-0.0611311721801755
12.0,11.839324,-0.1606760025024414
11.508,12.22042,0.7124198837280282
11.364,12.496793,1.132792793273925
11.544,12.133365,0.5893646774291987
8.004,11.380365,3.376365371704102
7.8,11.207569,3.4075691223144533
8.436,11.564813,3.128812660217285
12.78,11.302541,-1.4774592208862298
11.064,11.785492,0.7214919433593749
11.436,11.563278,0.12727819824218756
10.956,11.747998,0.7919982376098638
10.248,11.441909,1.1939088363647468
10.692,11.370276,0.6782764511108397
9.444,11.572441,2.128441101074218
11.052,11.462871,0.41087059783935587
10.848,11.703122,0.85512213897705
10.38,11.226943,0.8469430160522453
11.064,11.2621765,0.19817651367187494
11.052,11.540233,0.48823265838623087
11.352,11.645466,0.2934658508300778
11.292,11.805789,0.5137889938354494
11.88,11.973759,0.09375869750976484
12.18,11.6078415,-0.572158508300781
12.0,11.390332,-0.6096677780151367
11.508,11.508766,0.0007661743164071311
11.364,11.510295,0.1462949142456047
11.544,12.092253,0.5482527313232417
13.008,11.532721,-1.4752794342041007
7.8,10.504575,2.704574775695801
8.436,10.362024,1.9260243072509766
12.78,10.790387,-1.989612846374511
11.064,10.515885,-0.5481146469116212
11.436,10.876051,-0.5599490509033203
10.956,11.017378,0.06137785339355517
10.248,11.0975895,0.8495894927978522
10.692,10.805896,0.11389580535888655
9.444,10.757162,1.31316209411621
11.052,10.9671135,-0.08488650512695273
10.848,10.921058,0.07305770111083909
10.38,11.002766,0.6227656555175773
11.064,10.780646,-0.2833536758422852
11.052,10.852479,-0.1995210189819332
11.352,11.231385,-0.1206147689819339
11.292,11.255184,-0.03681582641601544
11.88,11.594773,-0.2852267074584969
12.18,11.87974,-0.30026023864746065
12.0,11.53204,-0.4679603576660156
11.508,11.218259,-0.28974114227294834
11.364,11.465484,0.10148366546630783
11.544,11.383387,-0.16061338806152392
13.008,11.848475,-1.1595245437622062
13.164,11.494044,-1.6699556961059567
8.436,10.082011,1.6460112228393555
12.78,9.941649,-2.8383505630493158
11.064,10.431537,-0.6324633255004883
11.436,10.129397,-1.3066026077270507
10.956,10.428101,-0.5278994140624995
10.248,10.770748,0.522748138427735
10.692,10.781042,0.08904209899902327
9.444,10.48819,1.0441896972656242
11.052,10.420859,-0.6311406631469723
10.848,10.687915,-0.16008515167236403
10.38,10.692912,0.3129121017456047
11.064,10.664965,-0.39903532409667974
11.052,10.59631,-0.4556903381347652
11.352,10.688721,-0.6632792968750003
11.292,11.162723,-0.1292774124145506
11.88,11.0606365,-0.8193634796142586
12.18,11.555798,-0.6242024230957028
12.0,11.883955,-0.11604499816894531
11.508,11.538557,0.03055705261230557
11.364,11.248356,-0.11564413452148514
11.544,11.500228,-0.04377207183837939
13.008,11.415162,-1.5928379135131827
13.164,11.790498,-1.3735022201538083
12.828,11.537727,-1.2902726440429682
12.78,10.035302,-2.744697837829589
11.064,10.017709,-1.0462912216186524
11.436,10.407654,-1.02834619140625
10.956,10.327031,-0.6289688644409175
10.248,10.404181,0.1561805267333991
10.692,10.978321,0.28632107543945295
9.444,10.923155,1.4791548309326163
11.052,10.692618,-0.35938162994384726
10.848,10.681664,-0.1663355331420906
10.38,10.893941,0.5139409255981437
11.064,11.01705,-0.04695021057128912
11.052,10.900144,-0.15185637664794882
11.352,11.082021,-0.2699792404174808
11.292,11.1157465,-0.17625350189208966
11.88,11.541453,-0.3385466384887703
12.18,11.40193,-0.77807014465332
12.0,11.872381,-0.12761878967285156
11.508,12.1986065,0.6906064910888681
11.364,11.837441,0.4734414443969719
11.544,11.670388,0.12638822174072217
13.008,11.952362,-1.0556379394531241
13.164,11.783962,-1.3800377502441403
12.828,12.036731,-0.7912692337036127
13.14,11.896686,-1.2433143997192388
11.064,10.732598,-0.3314016952514649
11.436,11.081696,-0.35430444335937494
10.956,11.160665,0.20466455841064501
10.248,11.130984,0.8829843063354499
10.692,11.121614,0.42961445617675764
9.444,11.609125,2.1651251373291007
11.052,11.769235,0.717234657287598
10.848,11.825907,0.9779067535400383
10.38,11.746444,1.3664437484741203
11.064,11.897203,0.8332034454345703
11.052,12.132412,1.0804119567871098
11.352,12.306361,0.9543611984252927
11.292,12.317065,1.025065238952637
11.88,12.5077505,0.6277505111694328
12.18,12.456898,0.2768977355957034
12.0,12.500564,0.5005636215209961
11.508,12.721108,1.2131084365844735
11.364,13.003292,1.6392920837402336
11.544,12.796012,1.2520119247436519
13.008,12.832602,-0.17539845275878818
13.164,12.881132,-0.2828678741455075
12.828,12.875273,0.047272750854492784
13.14,12.995589,-0.14441074371337947
12.156,12.807492,0.6514922561645502
11.436,11.026208,-0.4097920761108398
10.956,11.372522,0.41652235412597705
10.248,11.4404545,1.1924544830322272
10.692,11.423659,0.7316593246459959
9.444,11.4116335,1.9676334915161124
11.052,11.806913,0.7549133758544926
10.848,11.933917,1.085917045593261
10.38,11.953251,1.5732508850097648
11.064,11.867674,0.8036738739013671
11.052,12.089372,1.0373716812133793
11.352,12.308295,0.9562952499389645
11.292,12.515523,1.2235229568481447
11.88,12.471468,0.591467971801757
12.18,12.563913,0.38391334533691435
12.0,12.640567,0.6405668258666992
11.508,12.571998,1.0639976425170907
11.364,12.820198,1.4561980590820305
11.544,12.966902,1.4229017791748042
13.008,12.749059,-0.2589412765502921
13.164,12.973649,-0.1903509750366208
12.828,12.935958,0.10795790863037169
13.14,12.952699,-0.18730129241943416
12.156,13.132424,0.9764243545532221
11.268,12.853858,1.5858579940795892
10.956,11.033937,0.0779374542236333
10.248,11.382911,1.1349107284545905
10.692,11.429744,0.7377437667846678
9.444,11.402685,1.9586851654052726
11.052,11.437333,0.3853331069946293
10.848,11.80208,0.9540801544189446
10.38,11.960615,1.580615158081054
11.064,11.981483,0.9174834594726562
11.052,11.887211,0.835210845947266
11.352,12.110671,0.7586710433959958
11.292,12.3314295,1.0394294815063478
11.88,12.567925,0.6879254531860344
12.18,12.489434,0.30943424224853544
12.0,12.597533,0.5975332260131836
11.508,12.621626,1.1136259002685556
11.364,12.599156,1.2351563796997063
11.544,12.825874,1.2818743286132808
13.008,12.974153,-0.03384743499755771
13.164,12.750759,-0.4132408752441403
12.828,12.975645,0.14764506530761778
13.14,12.926462,-0.2135378265380865
12.156,12.947012,0.7910119476318354
11.268,13.147971,1.8799711532592767
12.36,12.845801,0.4858013534545904
10.248,11.048462,0.8004619140625007
10.692,11.404102,0.712102325439453
9.444,11.448073,2.0040733871459953
11.052,11.424269,0.3722687225341801
10.848,11.461123,0.6131234664916985
10.38,11.813063,1.433062667846679
11.064,11.975369,0.9113694534301757
11.052,11.983805,0.9318047027587895
11.352,11.89774,0.5457403640747067
11.292,12.130792,0.8387916641235353
11.88,12.347251,0.46725093841552656
12.18,12.583325,0.40332538604736357
12.0,12.500684,0.5006837844848633
11.508,12.597444,1.0894435806274423
11.364,12.638409,1.274408660888671
11.544,12.613106,1.0691057739257808
13.008,12.832527,-0.17547283935546787
13.164,12.9739895,-0.19001051330566376
12.828,12.749991,-0.07800858306884706
13.14,12.985103,-0.1548973464965826
12.156,12.930925,0.7749253692626947
11.268,12.951441,1.6834408111572259
12.36,13.152992,0.7929922485351568
12.6,12.850004,0.25000419616699254
10.692,10.907791,0.21579113769531233
9.444,11.277055,1.833054786682128
11.052,11.330906,0.278905914306641
10.848,11.313836,0.4658360977172844
10.38,11.340869,0.9608689498901359
11.064,11.741472,0.6774722442626953
11.052,11.910649,0.8586492996215824
11.352,11.89365,0.5416500549316403
11.292,11.8361,0.5440996246337892
11.88,12.078311,0.19831096649169844
12.18,12.307307,0.12730724334716825
12.0,12.521356,0.5213556289672852
11.508,12.467606,0.9596055908203134
11.364,12.552327,1.1883271560668938
11.544,12.596963,1.0529629287719722
13.008,12.598416,-0.40958367156982334
13.164,12.809248,-0.354752029418945
12.828,12.985597,0.157596656799317
13.14,12.76629,-0.3737102890014654
12.156,12.964683,0.8086825790405268
11.268,12.936833,1.6688333816528313
12.36,12.936342,0.5763422393798834
12.6,13.143779,0.5437788009643558
11.34,12.861756,1.5217563247680665
9.444,10.864139,1.4201386032104484
11.052,11.246774,0.19477371978759805
10.848,11.290169,0.4421687622070305
10.38,11.274407,0.8944073867797844
11.064,11.306032,0.24203218078613276
11.052,11.721245,0.6692448120117191
11.352,11.9010935,0.5490934829711911
11.292,11.899515,0.6075151519775392
11.88,11.846719,-0.033281211853028125
12.18,12.07367,-0.10632961273193331
12.0,12.29968,0.2996797561645508
11.508,12.518548,1.010548011779786
11.364,12.472399,1.1083987579345695
11.544,12.573795,1.0297953186035151
13.008,12.581579,-0.4264207916259757
13.164,12.620337,-0.5436634674072263
12.828,12.818983,-0.009016921997069716
13.14,13.016393,-0.12360729217529354
12.156,12.804598,0.6485978546142572
11.268,12.967417,1.6994167633056634
12.36,12.954292,0.5942922973632818
12.6,12.956518,0.3565181732177738
11.34,13.147401,1.8074008560180665
11.16,12.889296,1.7292955780029295
11.052,10.71927,-0.3327302474975582
10.848,11.133207,0.28520732116699143
10.38,11.17165,0.7916499328613273
11.064,11.166239,0.102238784790039
11.052,11.191328,0.13932804870605509
11.352,11.637705,0.28570484924316375
11.292,11.8199415,0.5279415206909182
11.88,11.801168,-0.07883155822753984
12.18,11.77105,-0.40894954681396456
12.0,12.012776,0.012776374816894531
11.508,12.244317,0.736317054748536
11.364,12.441988,1.077987991333007
11.544,12.429174,0.885174423217773
13.008,12.519734,-0.4882656173706046
13.164,12.556335,-0.6076645507812497
12.828,12.60758,-0.22041981506347597
13.14,12.801723,-0.3382774734497076
12.156,13.014047,0.8580466690063471
11.268,12.8125725,1.5445724792480462
12.36,12.957538,0.5975376510620123
12.6,12.966388,0.3663877487182621
11.34,12.953153,1.613152656555176
11.16,13.117777,1.957776870727539
11.448,12.901601,1.4536008377075191
10.848,10.799605,-0.04839463043212966
10.38,11.193995,0.8139954757690422
11.064,11.234077,0.1700774536132812
11.052,11.217501,0.1655006866455082
11.352,11.242554,-0.10944628906250031
11.292,11.688511,0.3965108947753908
11.88,11.874781,-0.005219345092774219
12.18,11.895554,-0.2844464111328122
12.0,11.848302,-0.15169811248779297
11.508,12.051414,0.5434135360717782
11.364,12.277776,0.9137757644653313
11.544,12.49017,0.9461695251464839
13.008,12.463536,-0.5444637374877921
13.164,12.587544,-0.5764555587768552
12.828,12.551211,-0.2767886428833002
13.14,12.631627,-0.5083729171752935
12.156,12.818045,0.6620446624755854
11.268,13.0487795,1.7807794876098626
12.36,12.856875,0.4968754196166998
12.6,12.957612,0.35761203765869176
11.34,12.973918,1.6339179611206056
11.16,12.974668,1.8146675491333006
11.448,13.136733,1.6887330551147457
11.844,12.915695,1.071695190429688
10.38,11.009402,0.6294022750854484
11.064,11.397437,0.3334370956420898
11.052,11.419735,0.3677349548339848
11.352,11.395609,0.04360890197753875
11.292,11.4497795,0.15777951049804706
11.88,11.788778,-0.09122169494628984
12.18,11.986718,-0.19328182220458956
12.0,12.006326,0.006325721740722656
11.508,11.940521,0.4325212402343759
11.364,12.150149,0.7861493453979485
11.544,12.3597,0.815700202941894
13.008,12.596521,-0.41147862243652256
13.164,12.517483,-0.6465172424316403
12.828,12.638999,-0.18900101470947206
13.14,12.634186,-0.5058142089843756
12.156,12.675175,0.519174713134765
11.268,12.858177,1.590177185058593
12.36,13.024693,0.6646925354003912
12.6,12.830503,0.23050346374511754
11.34,12.999829,1.6598292922973634
11.16,12.967096,1.8070963287353514
11.448,12.992646,1.544646217346191
11.844,13.145213,1.301213127136231
11.832,12.893573,1.061572807312011
11.064,10.993222,-0.07077776336669928
11.052,11.3922,0.3402004699707035
11.352,11.402626,0.05062603759765594
11.292,11.3894615,0.09746151733398456
11.88,11.452654,-0.42734611511230547
12.18,11.783604,-0.3963963317871091
12.0,11.989516,-0.010483741760253906
11.508,11.997147,0.4891466064453134
11.364,11.944061,0.5800612792968742
11.544,12.160468,0.6164681015014644
13.008,12.364107,-0.6438928680419913
13.164,12.603207,-0.5607933654785153
12.828,12.522634,-0.30536644744872987
13.14,12.631854,-0.5081459426879888
12.156,12.6305485,0.474548477172851
11.268,12.6912985,1.4232984848022454
12.36,12.85448,0.4944797897338873
12.6,13.021086,0.42108573913574254
11.34,12.827284,1.4872838592529298
11.16,12.994391,1.8343914413452147
11.448,12.964203,1.5162028808593746
11.844,12.984306,1.1403063354492193
11.832,13.136817,1.304816978454589
11.676,12.89403,1.2180296173095702
11.052,11.104704,0.052703903198242585
11.352,11.437325,0.08532452392578094
11.292,11.468775,0.17677479553222675
11.88,11.457025,-0.4229754257202156
12.18,11.540451,-0.6395489501953122
12.0,11.853836,-0.1461639404296875
11.508,12.046711,0.538710968017579
11.364,12.060576,0.6965764389038078
